 t[sec]              X[m]			Y[m]            Vx[m/s]            Vy[m/s] 
2.617000E-09        1.423252E-03        3.564158E-03         4.140793E+06        2.247499E+06        
2.618000E-09        1.427413E-03        3.566377E-03         4.160871E+06        2.218338E+06        
2.619000E-09        1.431593E-03        3.568566E-03         4.180743E+06        2.189037E+06        
2.620000E-09        1.435794E-03        3.570725E-03         4.200409E+06        2.159597E+06        
2.621000E-09        1.440014E-03        3.572855E-03         4.219867E+06        2.130020E+06        
2.622000E-09        1.444253E-03        3.574956E-03         4.239118E+06        2.100306E+06        
2.623000E-09        1.448511E-03        3.577026E-03         4.258159E+06        2.070458E+06        
2.624000E-09        1.452788E-03        3.579067E-03         4.276990E+06        2.040478E+06        
2.625000E-09        1.457083E-03        3.581077E-03         4.295610E+06        2.010365E+06        
2.626000E-09        1.461397E-03        3.583057E-03         4.314017E+06        1.980123E+06        
2.627000E-09        1.465730E-03        3.585007E-03         4.332212E+06        1.949752E+06        
2.628000E-09        1.470080E-03        3.586926E-03         4.350194E+06        1.919253E+06        
2.629000E-09        1.474448E-03        3.588815E-03         4.367960E+06        1.888630E+06        
2.630000E-09        1.478833E-03        3.590673E-03         4.385511E+06        1.857882E+06        
2.631000E-09        1.483236E-03        3.592500E-03         4.402845E+06        1.827012E+06        
2.632000E-09        1.487656E-03        3.594296E-03         4.419962E+06        1.796020E+06        
2.633000E-09        1.492093E-03        3.596061E-03         4.436861E+06        1.764910E+06        
2.634000E-09        1.496547E-03        3.597794E-03         4.453541E+06        1.733681E+06        
2.635000E-09        1.501017E-03        3.599497E-03         4.470002E+06        1.702336E+06        
2.636000E-09        1.505503E-03        3.601167E-03         4.486241E+06        1.670876E+06        
2.637000E-09        1.510005E-03        3.602807E-03         4.502259E+06        1.639302E+06        
2.638000E-09        1.514523E-03        3.604414E-03         4.518055E+06        1.607617E+06        
2.639000E-09        1.519057E-03        3.605990E-03         4.533628E+06        1.575822E+06        
2.640000E-09        1.523606E-03        3.607534E-03         4.548978E+06        1.543918E+06        
2.641000E-09        1.528170E-03        3.609046E-03         4.564102E+06        1.511907E+06        
2.642000E-09        1.532749E-03        3.610526E-03         4.579002E+06        1.479791E+06        
2.643000E-09        1.537343E-03        3.611973E-03         4.593675E+06        1.447571E+06        
2.644000E-09        1.541951E-03        3.613389E-03         4.608122E+06        1.415248E+06        
2.645000E-09        1.546573E-03        3.614771E-03         4.622341E+06        1.382825E+06        
2.646000E-09        1.551209E-03        3.616122E-03         4.636333E+06        1.350303E+06        
2.647000E-09        1.555859E-03        3.617439E-03         4.650095E+06        1.317683E+06        
2.648000E-09        1.560523E-03        3.618724E-03         4.663628E+06        1.284967E+06        
2.649000E-09        1.565200E-03        3.619977E-03         4.676931E+06        1.252157E+06        
2.650000E-09        1.569890E-03        3.621196E-03         4.690003E+06        1.219255E+06        
2.651000E-09        1.574593E-03        3.622382E-03         4.702843E+06        1.186261E+06        
2.652000E-09        1.579308E-03        3.623535E-03         4.715452E+06        1.153178E+06        
2.653000E-09        1.584036E-03        3.624655E-03         4.727827E+06        1.120007E+06        
2.654000E-09        1.588776E-03        3.625742E-03         4.739969E+06        1.086750E+06        
2.655000E-09        1.593528E-03        3.626795E-03         4.751878E+06        1.053409E+06        
2.656000E-09        1.598291E-03        3.627815E-03         4.763552E+06        1.019985E+06        
2.657000E-09        1.603066E-03        3.628802E-03         4.774990E+06        9.864792E+05        
2.658000E-09        1.607853E-03        3.629755E-03         4.786193E+06        9.528943E+05        
2.659000E-09        1.612650E-03        3.630674E-03         4.797160E+06        9.192315E+05        
2.660000E-09        1.617458E-03        3.631559E-03         4.807890E+06        8.854924E+05        
2.661000E-09        1.622276E-03        3.632411E-03         4.818383E+06        8.516789E+05        
2.662000E-09        1.627105E-03        3.633229E-03         4.828638E+06        8.177924E+05        
2.663000E-09        1.631943E-03        3.634013E-03         4.838655E+06        7.838348E+05        
2.664000E-09        1.636792E-03        3.634763E-03         4.848433E+06        7.498076E+05        
2.665000E-09        1.641650E-03        3.635478E-03         4.857971E+06        7.157125E+05        
2.666000E-09        1.646517E-03        3.636160E-03         4.867270E+06        6.815513E+05        
2.667000E-09        1.651393E-03        3.636807E-03         4.876329E+06        6.473256E+05        
2.668000E-09        1.656279E-03        3.637420E-03         4.885147E+06        6.130372E+05        
2.669000E-09        1.661172E-03        3.637999E-03         4.893724E+06        5.786876E+05        
2.670000E-09        1.666074E-03        3.638543E-03         4.902059E+06        5.442786E+05        
2.671000E-09        1.670984E-03        3.639053E-03         4.910153E+06        5.098119E+05        
2.672000E-09        1.675902E-03        3.639528E-03         4.918004E+06        4.752892E+05        
2.673000E-09        1.680828E-03        3.639969E-03         4.925612E+06        4.407122E+05        
2.674000E-09        1.685761E-03        3.640375E-03         4.932977E+06        4.060826E+05        
2.675000E-09        1.690701E-03        3.640746E-03         4.940099E+06        3.714021E+05        
2.676000E-09        1.695648E-03        3.641083E-03         4.946977E+06        3.366724E+05        
2.677000E-09        1.700602E-03        3.641385E-03         4.953611E+06        3.018953E+05        
2.678000E-09        1.705562E-03        3.641652E-03         4.960000E+06        2.670724E+05        
2.679000E-09        1.710528E-03        3.641884E-03         4.966145E+06        2.322055E+05        
2.680000E-09        1.715500E-03        3.642082E-03         4.972044E+06        1.972963E+05        
2.681000E-09        1.720478E-03        3.642244E-03         4.977698E+06        1.623465E+05        
2.682000E-09        1.725461E-03        3.642371E-03         4.983107E+06        1.273578E+05        
2.683000E-09        1.730449E-03        3.642464E-03         4.988269E+06        9.233206E+04        
2.684000E-09        1.735442E-03        3.642521E-03         4.993186E+06        5.727088E+04        
2.685000E-09        1.740440E-03        3.642543E-03         4.997855E+06        2.217602E+04        
2.686000E-09        1.745442E-03        3.642530E-03         5.002279E+06        -1.295078E+04        
2.687000E-09        1.750449E-03        3.642482E-03         5.006455E+06        -4.810778E+04        
2.688000E-09        1.755459E-03        3.642399E-03         5.010384E+06        -8.329326E+04        
2.689000E-09        1.760473E-03        3.642280E-03         5.014066E+06        -1.185055E+05        
2.690000E-09        1.765491E-03        3.642126E-03         5.017501E+06        -1.537427E+05        
2.691000E-09        1.770511E-03        3.641937E-03         5.020688E+06        -1.890031E+05        
2.692000E-09        1.775535E-03        3.641713E-03         5.023627E+06        -2.242851E+05        
2.693000E-09        1.780561E-03        3.641454E-03         5.026318E+06        -2.595869E+05        
2.694000E-09        1.785590E-03        3.641159E-03         5.028761E+06        -2.949067E+05        
2.695000E-09        1.790621E-03        3.640828E-03         5.030956E+06        -3.302428E+05        
2.696000E-09        1.795654E-03        3.640463E-03         5.032902E+06        -3.655934E+05        
2.697000E-09        1.800689E-03        3.640062E-03         5.034601E+06        -4.009568E+05        
2.698000E-09        1.805725E-03        3.639626E-03         5.036050E+06        -4.363313E+05        
2.699000E-09        1.810762E-03        3.639154E-03         5.037251E+06        -4.717151E+05        
2.700000E-09        1.815800E-03        3.638647E-03         5.038204E+06        -5.071065E+05        
2.701000E-09        1.820839E-03        3.638104E-03         5.038908E+06        -5.425037E+05        
2.702000E-09        1.825878E-03        3.637526E-03         5.039363E+06        -5.779049E+05        
2.703000E-09        1.830918E-03        3.636913E-03         5.039570E+06        -6.133085E+05        
2.704000E-09        1.835957E-03        3.636264E-03         5.039528E+06        -6.487127E+05        
2.705000E-09        1.840997E-03        3.635580E-03         5.039237E+06        -6.841157E+05        
2.706000E-09        1.846035E-03        3.634861E-03         5.038697E+06        -7.195157E+05        
2.707000E-09        1.851073E-03        3.634106E-03         5.037909E+06        -7.549112E+05        
2.708000E-09        1.856110E-03        3.633315E-03         5.036872E+06        -7.903001E+05        
2.709000E-09        1.861146E-03        3.632490E-03         5.035586E+06        -8.256810E+05        
2.710000E-09        1.866180E-03        3.631629E-03         5.034052E+06        -8.610519E+05        
2.711000E-09        1.871212E-03        3.630732E-03         5.032270E+06        -8.964112E+05        
2.712000E-09        1.876242E-03        3.629801E-03         5.030239E+06        -9.317571E+05        
2.713000E-09        1.881270E-03        3.628833E-03         5.027960E+06        -9.670878E+05        
2.714000E-09        1.886296E-03        3.627831E-03         5.025432E+06        -1.002402E+06        
2.715000E-09        1.891318E-03        3.626793E-03         5.022657E+06        -1.037697E+06        
2.716000E-09        1.896338E-03        3.625720E-03         5.019634E+06        -1.072972E+06        
2.717000E-09        1.901354E-03        3.624612E-03         5.016363E+06        -1.108225E+06        
2.718000E-09        1.906367E-03        3.623469E-03         5.012845E+06        -1.143453E+06        
2.719000E-09        1.911376E-03        3.622290E-03         5.009079E+06        -1.178657E+06        
2.720000E-09        1.916381E-03        3.621076E-03         5.005066E+06        -1.213833E+06        
2.721000E-09        1.921382E-03        3.619827E-03         5.000805E+06        -1.248980E+06        
2.722000E-09        1.926378E-03        3.618543E-03         4.996298E+06        -1.284096E+06        
2.723000E-09        1.931370E-03        3.617224E-03         4.991545E+06        -1.319180E+06        
2.724000E-09        1.936357E-03        3.615870E-03         4.986545E+06        -1.354229E+06        
2.725000E-09        1.941338E-03        3.614481E-03         4.981299E+06        -1.389242E+06        
2.726000E-09        1.946314E-03        3.613056E-03         4.975807E+06        -1.424218E+06        
2.727000E-09        1.951284E-03        3.611597E-03         4.970070E+06        -1.459154E+06        
2.728000E-09        1.956248E-03        3.610103E-03         4.964087E+06        -1.494049E+06        
2.729000E-09        1.961206E-03        3.608574E-03         4.957860E+06        -1.528901E+06        
2.730000E-09        1.966157E-03        3.607010E-03         4.951387E+06        -1.563709E+06        
2.731000E-09        1.971102E-03        3.605412E-03         4.944670E+06        -1.598470E+06        
2.732000E-09        1.976039E-03        3.603779E-03         4.937710E+06        -1.633183E+06        
2.733000E-09        1.980970E-03        3.602111E-03         4.930505E+06        -1.667847E+06        
2.734000E-09        1.985893E-03        3.600409E-03         4.923057E+06        -1.702459E+06        
2.735000E-09        1.990808E-03        3.598672E-03         4.915367E+06        -1.737017E+06        
2.736000E-09        1.995716E-03        3.596900E-03         4.907433E+06        -1.771521E+06        
2.737000E-09        2.000615E-03        3.595094E-03         4.899258E+06        -1.805968E+06        
2.738000E-09        2.005506E-03        3.593254E-03         4.890840E+06        -1.840357E+06        
2.739000E-09        2.010388E-03        3.591379E-03         4.882182E+06        -1.874686E+06        
2.740000E-09        2.015261E-03        3.589470E-03         4.873282E+06        -1.908954E+06        
2.741000E-09        2.020126E-03        3.587527E-03         4.864142E+06        -1.943158E+06        
2.742000E-09        2.024980E-03        3.585550E-03         4.854762E+06        -1.977297E+06        
2.743000E-09        2.029825E-03        3.583538E-03         4.845142E+06        -2.011369E+06        
2.744000E-09        2.034661E-03        3.581493E-03         4.835283E+06        -2.045373E+06        
2.745000E-09        2.039486E-03        3.579414E-03         4.825185E+06        -2.079306E+06        
2.746000E-09        2.044301E-03        3.577300E-03         4.814849E+06        -2.113168E+06        
2.747000E-09        2.049105E-03        3.575153E-03         4.804276E+06        -2.146957E+06        
2.748000E-09        2.053898E-03        3.572973E-03         4.793465E+06        -2.180670E+06        
2.749000E-09        2.058681E-03        3.570758E-03         4.782418E+06        -2.214307E+06        
2.750000E-09        2.063452E-03        3.568511E-03         4.771135E+06        -2.247865E+06        
2.751000E-09        2.068212E-03        3.566229E-03         4.759617E+06        -2.281343E+06        
2.752000E-09        2.072960E-03        3.563914E-03         4.747863E+06        -2.314739E+06        
2.753000E-09        2.077695E-03        3.561566E-03         4.735875E+06        -2.348052E+06        
2.754000E-09        2.082419E-03        3.559185E-03         4.723654E+06        -2.381280E+06        
2.755000E-09        2.087130E-03        3.556771E-03         4.711199E+06        -2.414421E+06        
2.756000E-09        2.091829E-03        3.554323E-03         4.698512E+06        -2.447474E+06        
2.757000E-09        2.096514E-03        3.551843E-03         4.685593E+06        -2.480437E+06        
2.758000E-09        2.101187E-03        3.549330E-03         4.672442E+06        -2.513308E+06        
2.759000E-09        2.105846E-03        3.546783E-03         4.659062E+06        -2.546086E+06        
2.760000E-09        2.110491E-03        3.544205E-03         4.645451E+06        -2.578769E+06        
2.761000E-09        2.115123E-03        3.541593E-03         4.631611E+06        -2.611356E+06        
2.762000E-09        2.119740E-03        3.538949E-03         4.617542E+06        -2.643845E+06        
2.763000E-09        2.124344E-03        3.536273E-03         4.603245E+06        -2.676234E+06        
2.764000E-09        2.128932E-03        3.533565E-03         4.588721E+06        -2.708522E+06        
2.765000E-09        2.133506E-03        3.530824E-03         4.573971E+06        -2.740707E+06        
2.766000E-09        2.138065E-03        3.528051E-03         4.558995E+06        -2.772788E+06        
2.767000E-09        2.142609E-03        3.525246E-03         4.543794E+06        -2.804763E+06        
2.768000E-09        2.147138E-03        3.522410E-03         4.528369E+06        -2.836630E+06        
2.769000E-09        2.151650E-03        3.519541E-03         4.512720E+06        -2.868388E+06        
2.770000E-09        2.156147E-03        3.516641E-03         4.496849E+06        -2.900035E+06        
2.771000E-09        2.160628E-03        3.513710E-03         4.480755E+06        -2.931570E+06        
2.772000E-09        2.165092E-03        3.510747E-03         4.464441E+06        -2.962992E+06        
2.773000E-09        2.169540E-03        3.507753E-03         4.447906E+06        -2.994297E+06        
2.774000E-09        2.173971E-03        3.504727E-03         4.431151E+06        -3.025486E+06        
2.775000E-09        2.178386E-03        3.501670E-03         4.414178E+06        -3.056557E+06        
2.776000E-09        2.182783E-03        3.498583E-03         4.396987E+06        -3.087507E+06        
2.777000E-09        2.187162E-03        3.495465E-03         4.379579E+06        -3.118336E+06        
2.778000E-09        2.191524E-03        3.492316E-03         4.361955E+06        -3.149042E+06        
2.779000E-09        2.195868E-03        3.489136E-03         4.344116E+06        -3.179623E+06        
2.780000E-09        2.200194E-03        3.485926E-03         4.326062E+06        -3.210078E+06        
2.781000E-09        2.204502E-03        3.482685E-03         4.307795E+06        -3.240406E+06        
2.782000E-09        2.208791E-03        3.479415E-03         4.289315E+06        -3.270604E+06        
2.783000E-09        2.213062E-03        3.476114E-03         4.270623E+06        -3.300672E+06        
2.784000E-09        2.217314E-03        3.472784E-03         4.251721E+06        -3.330608E+06        
2.785000E-09        2.221546E-03        3.469423E-03         4.232609E+06        -3.360410E+06        
2.786000E-09        2.225760E-03        3.466033E-03         4.213287E+06        -3.390077E+06        
2.787000E-09        2.229953E-03        3.462614E-03         4.193758E+06        -3.419608E+06        
2.788000E-09        2.234127E-03        3.459165E-03         4.174022E+06        -3.449001E+06        
2.789000E-09        2.238281E-03        3.455686E-03         4.154080E+06        -3.478255E+06        
2.790000E-09        2.242415E-03        3.452179E-03         4.133933E+06        -3.507367E+06        
2.791000E-09        2.246529E-03        3.448643E-03         4.113582E+06        -3.536338E+06        
2.792000E-09        2.250622E-03        3.445077E-03         4.093028E+06        -3.565165E+06        
2.793000E-09        2.254694E-03        3.441484E-03         4.072272E+06        -3.593846E+06        
2.794000E-09        2.258746E-03        3.437861E-03         4.051315E+06        -3.622382E+06        
2.795000E-09        2.262776E-03        3.434210E-03         4.030158E+06        -3.650769E+06        
2.796000E-09        2.266785E-03        3.430531E-03         4.008802E+06        -3.679007E+06        
2.797000E-09        2.270772E-03        3.426824E-03         3.987248E+06        -3.707094E+06        
2.798000E-09        2.274737E-03        3.423089E-03         3.965498E+06        -3.735029E+06        
2.799000E-09        2.278681E-03        3.419326E-03         3.943551E+06        -3.762811E+06        
2.800000E-09        2.282602E-03        3.415536E-03         3.921411E+06        -3.790437E+06        
2.801000E-09        2.286501E-03        3.411718E-03         3.899076E+06        -3.817908E+06        
2.802000E-09        2.290378E-03        3.407873E-03         3.876549E+06        -3.845221E+06        
2.803000E-09        2.294232E-03        3.404001E-03         3.853831E+06        -3.872375E+06        
2.804000E-09        2.298063E-03        3.400101E-03         3.830923E+06        -3.899368E+06        
2.805000E-09        2.301870E-03        3.396175E-03         3.807825E+06        -3.926200E+06        
2.806000E-09        2.305655E-03        3.392222E-03         3.784540E+06        -3.952870E+06        
2.807000E-09        2.309416E-03        3.388243E-03         3.761068E+06        -3.979375E+06        
2.808000E-09        2.313153E-03        3.384237E-03         3.737410E+06        -4.005714E+06        
2.809000E-09        2.316867E-03        3.380205E-03         3.713568E+06        -4.031887E+06        
2.810000E-09        2.320557E-03        3.376147E-03         3.689542E+06        -4.057891E+06        
2.811000E-09        2.324222E-03        3.372063E-03         3.665334E+06        -4.083726E+06        
2.812000E-09        2.327863E-03        3.367954E-03         3.640946E+06        -4.109390E+06        
2.813000E-09        2.331479E-03        3.363819E-03         3.616378E+06        -4.134882E+06        
2.814000E-09        2.335071E-03        3.359659E-03         3.591631E+06        -4.160202E+06        
2.815000E-09        2.338638E-03        3.355474E-03         3.566707E+06        -4.185346E+06        
2.816000E-09        2.342179E-03        3.351263E-03         3.541607E+06        -4.210315E+06        
2.817000E-09        2.345696E-03        3.347028E-03         3.516332E+06        -4.235107E+06        
2.818000E-09        2.349186E-03        3.342769E-03         3.490884E+06        -4.259721E+06        
2.819000E-09        2.352652E-03        3.338484E-03         3.465263E+06        -4.284155E+06        
2.820000E-09        2.356091E-03        3.334176E-03         3.439472E+06        -4.308409E+06        
2.821000E-09        2.359505E-03        3.329843E-03         3.413510E+06        -4.332481E+06        
2.822000E-09        2.362892E-03        3.325487E-03         3.387381E+06        -4.356370E+06        
2.823000E-09        2.366253E-03        3.321107E-03         3.361084E+06        -4.380075E+06        
2.824000E-09        2.369588E-03        3.316703E-03         3.334621E+06        -4.403594E+06        
2.825000E-09        2.372896E-03        3.312277E-03         3.307993E+06        -4.426927E+06        
2.826000E-09        2.376177E-03        3.307826E-03         3.281202E+06        -4.450073E+06        
2.827000E-09        2.379431E-03        3.303353E-03         3.254250E+06        -4.473030E+06        
2.828000E-09        2.382658E-03        3.298858E-03         3.227137E+06        -4.495796E+06        
2.829000E-09        2.385858E-03        3.294339E-03         3.199864E+06        -4.518372E+06        
2.830000E-09        2.389031E-03        3.289798E-03         3.172433E+06        -4.540755E+06        
2.831000E-09        2.392175E-03        3.285236E-03         3.144846E+06        -4.562946E+06        
2.832000E-09        2.395293E-03        3.280651E-03         3.117104E+06        -4.584942E+06        
2.833000E-09        2.398382E-03        3.276044E-03         3.089208E+06        -4.606742E+06        
2.834000E-09        2.401443E-03        3.271415E-03         3.061159E+06        -4.628346E+06        
2.835000E-09        2.404476E-03        3.266766E-03         3.032960E+06        -4.649753E+06        
2.836000E-09        2.407481E-03        3.262095E-03         3.004610E+06        -4.670960E+06        
2.837000E-09        2.410457E-03        3.257403E-03         2.976113E+06        -4.691968E+06        
2.838000E-09        2.413404E-03        3.252690E-03         2.947468E+06        -4.712776E+06        
2.839000E-09        2.416323E-03        3.247957E-03         2.918678E+06        -4.733381E+06        
2.840000E-09        2.419213E-03        3.243203E-03         2.889744E+06        -4.753784E+06        
2.841000E-09        2.422073E-03        3.238429E-03         2.860668E+06        -4.773983E+06        
2.842000E-09        2.424905E-03        3.233635E-03         2.831450E+06        -4.793978E+06        
2.843000E-09        2.427707E-03        3.228821E-03         2.802092E+06        -4.813766E+06        
2.844000E-09        2.430479E-03        3.223988E-03         2.772596E+06        -4.833348E+06        
2.845000E-09        2.433222E-03        3.219135E-03         2.742964E+06        -4.852722E+06        
2.846000E-09        2.435935E-03        3.214263E-03         2.713196E+06        -4.871888E+06        
2.847000E-09        2.438619E-03        3.209372E-03         2.683294E+06        -4.890844E+06        
2.848000E-09        2.441272E-03        3.204463E-03         2.653259E+06        -4.909589E+06        
2.849000E-09        2.443895E-03        3.199535E-03         2.623094E+06        -4.928123E+06        
2.850000E-09        2.446488E-03        3.194588E-03         2.592799E+06        -4.946444E+06        
2.851000E-09        2.449050E-03        3.189624E-03         2.562376E+06        -4.964553E+06        
2.852000E-09        2.451582E-03        3.184641E-03         2.531827E+06        -4.982447E+06        
2.853000E-09        2.454083E-03        3.179641E-03         2.501153E+06        -5.000126E+06        
2.854000E-09        2.456554E-03        3.174623E-03         2.470355E+06        -5.017589E+06        
2.855000E-09        2.458993E-03        3.169589E-03         2.439436E+06        -5.034835E+06        
2.856000E-09        2.461401E-03        3.164537E-03         2.408396E+06        -5.051864E+06        
2.857000E-09        2.463779E-03        3.159468E-03         2.377237E+06        -5.068674E+06        
2.858000E-09        2.466125E-03        3.154383E-03         2.345961E+06        -5.085265E+06        
2.859000E-09        2.468439E-03        3.149281E-03         2.314569E+06        -5.101635E+06        
2.860000E-09        2.470722E-03        3.144163E-03         2.283063E+06        -5.117785E+06        
2.861000E-09        2.472974E-03        3.139030E-03         2.251444E+06        -5.133713E+06        
2.862000E-09        2.475193E-03        3.133880E-03         2.219714E+06        -5.149419E+06        
2.863000E-09        2.477381E-03        3.128715E-03         2.187874E+06        -5.164901E+06        
2.864000E-09        2.479537E-03        3.123535E-03         2.155927E+06        -5.180159E+06        
2.865000E-09        2.481661E-03        3.118340E-03         2.123873E+06        -5.195193E+06        
2.866000E-09        2.483753E-03        3.113130E-03         2.091714E+06        -5.210001E+06        
2.867000E-09        2.485812E-03        3.107905E-03         2.059452E+06        -5.224582E+06        
2.868000E-09        2.487839E-03        3.102667E-03         2.027089E+06        -5.238937E+06        
2.869000E-09        2.489834E-03        3.097413E-03         1.994625E+06        -5.253063E+06        
2.870000E-09        2.491796E-03        3.092146E-03         1.962063E+06        -5.266962E+06        
2.871000E-09        2.493725E-03        3.086866E-03         1.929404E+06        -5.280631E+06        
2.872000E-09        2.495622E-03        3.081572E-03         1.896650E+06        -5.294071E+06        
2.873000E-09        2.497486E-03        3.076265E-03         1.863802E+06        -5.307280E+06        
2.874000E-09        2.499317E-03        3.070944E-03         1.830863E+06        -5.320258E+06        
2.875000E-09        2.501115E-03        3.065611E-03         1.797832E+06        -5.333004E+06        
2.876000E-09        2.502879E-03        3.060266E-03         1.764714E+06        -5.345518E+06        
2.877000E-09        2.504611E-03        3.054908E-03         1.731508E+06        -5.357799E+06        
2.878000E-09        2.506309E-03        3.049538E-03         1.698216E+06        -5.369846E+06        
2.879000E-09        2.507974E-03        3.044156E-03         1.664841E+06        -5.381659E+06        
2.880000E-09        2.509605E-03        3.038763E-03         1.631384E+06        -5.393238E+06        
2.881000E-09        2.511203E-03        3.033359E-03         1.597846E+06        -5.404581E+06        
2.882000E-09        2.512767E-03        3.027943E-03         1.564229E+06        -5.415688E+06        
2.883000E-09        2.514298E-03        3.022516E-03         1.530535E+06        -5.426559E+06        
2.884000E-09        2.515795E-03        3.017079E-03         1.496766E+06        -5.437193E+06        
2.885000E-09        2.517258E-03        3.011632E-03         1.462923E+06        -5.447589E+06        
2.886000E-09        2.518687E-03        3.006174E-03         1.429007E+06        -5.457747E+06        
2.887000E-09        2.520082E-03        3.000706E-03         1.395021E+06        -5.467667E+06        
2.888000E-09        2.521443E-03        2.995229E-03         1.360966E+06        -5.477348E+06        
2.889000E-09        2.522769E-03        2.989742E-03         1.326844E+06        -5.486789E+06        
2.890000E-09        2.524062E-03        2.984246E-03         1.292656E+06        -5.495991E+06        
2.891000E-09        2.525320E-03        2.978741E-03         1.258405E+06        -5.504952E+06        
2.892000E-09        2.526545E-03        2.973227E-03         1.224092E+06        -5.513672E+06        
2.893000E-09        2.527734E-03        2.967705E-03         1.189718E+06        -5.522151E+06        
2.894000E-09        2.528890E-03        2.962175E-03         1.155285E+06        -5.530388E+06        
2.895000E-09        2.530010E-03        2.956636E-03         1.120796E+06        -5.538383E+06        
2.896000E-09        2.531097E-03        2.951090E-03         1.086251E+06        -5.546135E+06        
2.897000E-09        2.532148E-03        2.945537E-03         1.051652E+06        -5.553645E+06        
2.898000E-09        2.533165E-03        2.939976E-03         1.017002E+06        -5.560912E+06        
2.899000E-09        2.534148E-03        2.934408E-03         9.823010E+05        -5.567934E+06        
2.900000E-09        2.535095E-03        2.928833E-03         9.475519E+05        -5.574713E+06        
2.901000E-09        2.536008E-03        2.923252E-03         9.127560E+05        -5.581248E+06        
2.902000E-09        2.536886E-03        2.917664E-03         8.779151E+05        -5.587538E+06        
2.903000E-09        2.537729E-03        2.912071E-03         8.430308E+05        -5.593583E+06        
2.904000E-09        2.538537E-03        2.906471E-03         8.081049E+05        -5.599383E+06        
2.905000E-09        2.539310E-03        2.900866E-03         7.731392E+05        -5.604937E+06        
2.906000E-09        2.540048E-03        2.895256E-03         7.381353E+05        -5.610246E+06        
2.907000E-09        2.540751E-03        2.889641E-03         7.030950E+05        -5.615308E+06        
2.908000E-09        2.541419E-03        2.884021E-03         6.680199E+05        -5.620125E+06        
2.909000E-09        2.542052E-03        2.878396E-03         6.329119E+05        -5.624694E+06        
2.910000E-09        2.542650E-03        2.872767E-03         5.977727E+05        -5.629017E+06        
2.911000E-09        2.543213E-03        2.867134E-03         5.626039E+05        -5.633093E+06        
2.912000E-09        2.543740E-03        2.861497E-03         5.274074E+05        -5.636922E+06        
2.913000E-09        2.544232E-03        2.855857E-03         4.921849E+05        -5.640504E+06        
2.914000E-09        2.544689E-03        2.850213E-03         4.569381E+05        -5.643838E+06        
2.915000E-09        2.545111E-03        2.844566E-03         4.216687E+05        -5.646924E+06        
2.916000E-09        2.545497E-03        2.838916E-03         3.863785E+05        -5.649762E+06        
2.917000E-09        2.545848E-03        2.833264E-03         3.510692E+05        -5.652353E+06        
2.918000E-09        2.546164E-03        2.827609E-03         3.157426E+05        -5.654695E+06        
2.919000E-09        2.546444E-03        2.821952E-03         2.804004E+05        -5.656789E+06        
2.920000E-09        2.546689E-03        2.816294E-03         2.450444E+05        -5.658635E+06        
2.921000E-09        2.546899E-03        2.810633E-03         2.096763E+05        -5.660232E+06        
2.922000E-09        2.547073E-03        2.804972E-03         1.742979E+05        -5.661581E+06        
2.923000E-09        2.547212E-03        2.799309E-03         1.389108E+05        -5.662681E+06        
2.924000E-09        2.547316E-03        2.793646E-03         1.035169E+05        -5.663533E+06        
2.925000E-09        2.547384E-03        2.787981E-03         6.811787E+04        -5.664136E+06        
2.926000E-09        2.547417E-03        2.782317E-03         3.271548E+04        -5.664490E+06        
2.927000E-09        2.547414E-03        2.776652E-03         -2.688520E+03        -5.664595E+06        
2.928000E-09        2.547376E-03        2.770988E-03         -3.809239E+04        -5.664452E+06        
2.929000E-09        2.547302E-03        2.765324E-03         -7.349438E+04        -5.664060E+06        
2.930000E-09        2.547194E-03        2.759660E-03         -1.088927E+05        -5.663420E+06        
2.931000E-09        2.547049E-03        2.753998E-03         -1.442857E+05        -5.662530E+06        
2.932000E-09        2.546870E-03        2.748336E-03         -1.796716E+05        -5.661392E+06        
2.933000E-09        2.546655E-03        2.742676E-03         -2.150486E+05        -5.660006E+06        
2.934000E-09        2.546404E-03        2.737018E-03         -2.504150E+05        -5.658371E+06        
2.935000E-09        2.546118E-03        2.731362E-03         -2.857690E+05        -5.656488E+06        
2.936000E-09        2.545797E-03        2.725707E-03         -3.211090E+05        -5.654356E+06        
2.937000E-09        2.545441E-03        2.720055E-03         -3.564330E+05        -5.651976E+06        
2.938000E-09        2.545049E-03        2.714406E-03         -3.917395E+05        -5.649348E+06        
2.939000E-09        2.544622E-03        2.708759E-03         -4.270267E+05        -5.646472E+06        
2.940000E-09        2.544160E-03        2.703116E-03         -4.622928E+05        -5.643348E+06        
2.941000E-09        2.543662E-03        2.697476E-03         -4.975360E+05        -5.639977E+06        
2.942000E-09        2.543129E-03        2.691840E-03         -5.327547E+05        -5.636358E+06        
2.943000E-09        2.542561E-03        2.686207E-03         -5.679472E+05        -5.632491E+06        
2.944000E-09        2.541958E-03        2.680579E-03         -6.031115E+05        -5.628378E+06        
2.945000E-09        2.541320E-03        2.674955E-03         -6.382462E+05        -5.624018E+06        
2.946000E-09        2.540647E-03        2.669335E-03         -6.733493E+05        -5.619410E+06        
2.947000E-09        2.539938E-03        2.663721E-03         -7.084192E+05        -5.614557E+06        
2.948000E-09        2.539195E-03        2.658111E-03         -7.434541E+05        -5.609457E+06        
2.949000E-09        2.538416E-03        2.652507E-03         -7.784523E+05        -5.604111E+06        
